"Standard Report - Exports"
"Current date: 07/13/2019 5:29 PM (Eastern Daylight Time)"
"Measures: Value ($US)"
"Commodity","Country","Time","District","Value ($US)",
"3915 Waste, Parings And Scrap, Of Plastics","Asia","April 2019","Charleston, SC","1,585,945"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","April 2019","Detroit, MI","100,808"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","April 2019","Houston-Galveston, TX","1,231,006"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","April 2019","Los Angeles, CA","3,919,580"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","April 2019","New York City, NY","3,380,430"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","April 2019","Norfolk, VA","1,548,242"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","April 2019","San Francisco, CA","982,529"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","April 2019","Savannah, GA","1,312,656"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","April 2019","Seattle, WA","432,521"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","May 2019","All Districts","16,052,564"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","May 2019","Charleston, SC","1,473,515"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","May 2019","Houston-Galveston, TX","1,136,652"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","May 2019","Los Angeles, CA","4,247,512"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","May 2019","New York City, NY","3,779,511"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","May 2019","Norfolk, VA","1,764,066"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","May 2019","San Francisco, CA","834,021"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","May 2019","Savannah, GA","1,380,084"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","May 2019","Seattle, WA","415,637"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2019 through May","All Districts","537,996"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2019 through May","Charleston, SC","34,200"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2019 through May","Los Angeles, CA","4,321"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2019 through May","New York City, NY","180,837"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2019 through May","Norfolk, VA","133,582"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2019 through May","Savannah, GA","131,252"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","January 2019","All Districts","121,977"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","January 2019","New York City, NY","73,296"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","January 2019","Norfolk, VA","12,984"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","January 2019","Savannah, GA","32,920"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","February 2019","All Districts","146,117"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","February 2019","New York City, NY","19,417"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","February 2019","Norfolk, VA","33,960"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","February 2019","Savannah, GA","53,952"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","March 2019","All Districts","132,568"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","March 2019","Charleston, SC","25,739"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","March 2019","New York City, NY","28,994"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","March 2019","Norfolk, VA","59,140"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","March 2019","Savannah, GA","9,971"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","April 2019","All Districts","93,342"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","April 2019","New York City, NY","50,519"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","April 2019","Norfolk, VA","11,946"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","April 2019","Savannah, GA","30,877"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","May 2019","All Districts","43,992"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","May 2019","Charleston, SC","8,461"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","May 2019","Los Angeles, CA","4,321"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","May 2019","New York City, NY","8,611"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","May 2019","Norfolk, VA","15,552"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","May 2019","Savannah, GA","3,532"
"3915 Waste, Parings And Scrap, Of Plastics","Bahrain","2019 through May","All Districts","2,768"
"3915 Waste, Parings And Scrap, Of Plastics","Bahrain","2019 through May","Savannah, GA","2,768"
"3915 Waste, Parings And Scrap, Of Plastics","Bahrain","March 2019","All Districts","2,768"
"3915 Waste, Parings And Scrap, Of Plastics","Bahrain","March 2019","Savannah, GA","2,768"
"3915 Waste, Parings And Scrap, Of Plastics","Iraq","2019 through May","All Districts","25,500"
"3915 Waste, Parings And Scrap, Of Plastics","Iraq","2019 through May","New York City, NY","25,500"
"3915 Waste, Parings And Scrap, Of Plastics","Iraq","January 2019","All Districts","25,500"
"3915 Waste, Parings And Scrap, Of Plastics","Iraq","January 2019","New York City, NY","25,500"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","2019 through May","All Districts","54,647"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","2019 through May","New York City, NY","34,954"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","2019 through May","Norfolk, VA","19,693"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","March 2019","All Districts","11,233"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","March 2019","New York City, NY","4,954"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","March 2019","Norfolk, VA","6,279"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","April 2019","All Districts","36,946"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","April 2019","New York City, NY","30,000"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","April 2019","Norfolk, VA","6,946"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","May 2019","All Districts","6,468"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","May 2019","Norfolk, VA","6,468"
"3915 Waste, Parings And Scrap, Of Plastics","Lebanon","2019 through May","All Districts","10,264"
"3915 Waste, Parings And Scrap, Of Plastics","Lebanon","2019 through May","Savannah, GA","10,264"
"3915 Waste, Parings And Scrap, Of Plastics","Lebanon","January 2019","All Districts","10,264"
"3915 Waste, Parings And Scrap, Of Plastics","Lebanon","January 2019","Savannah, GA","10,264"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","2019 through May","All Districts","150,384"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","2019 through May","Charleston, SC","8,461"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","2019 through May","Los Angeles, CA","4,321"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","2019 through May","New York City, NY","75,188"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","2019 through May","Norfolk, VA","33,767"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","2019 through May","Savannah, GA","3,532"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","January 2019","All Districts","54,150"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","January 2019","New York City, NY","44,467"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","January 2019","Norfolk, VA","9,683"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","February 2019","All Districts","38,201"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","February 2019","New York City, NY","11,601"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","February 2019","Norfolk, VA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","March 2019","All Districts","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","March 2019","Norfolk, VA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","April 2019","All Districts","15,509"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","April 2019","New York City, NY","10,509"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","April 2019","Norfolk, VA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","May 2019","All Districts","37,524"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","May 2019","Charleston, SC","8,461"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","May 2019","Los Angeles, CA","4,321"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","May 2019","New York City, NY","8,611"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","May 2019","Norfolk, VA","9,084"
"3915 Waste, Parings And Scrap, Of Plastics","Oman","May 2019","Savannah, GA","3,532"
"3915 Waste, Parings And Scrap, Of Plastics","Qatar","2019 through May","All Districts","17,188"
"3915 Waste, Parings And Scrap, Of Plastics","Qatar","February 2019","All Districts","17,188"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","2019 through May","All Districts","141,899"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","2019 through May","Charleston, SC","8,199"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","2019 through May","New York City, NY","45,195"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","2019 through May","Norfolk, VA","80,122"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","2019 through May","Savannah, GA","5,532"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","January 2019","All Districts","6,630"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","January 2019","New York City, NY","3,329"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","January 2019","Norfolk, VA","3,301"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","February 2019","All Districts","39,508"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","February 2019","New York City, NY","7,816"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","February 2019","Norfolk, VA","28,960"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","February 2019","Savannah, GA","2,732"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","March 2019","All Districts","85,751"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","March 2019","Charleston, SC","8,199"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","March 2019","New York City, NY","24,040"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","March 2019","Norfolk, VA","47,861"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","March 2019","Savannah, GA","2,800"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","April 2019","All Districts","10,010"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","April 2019","New York City, NY","10,010"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","2019 through May","All Districts","135,346"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","2019 through May","Charleston, SC","17,540"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","2019 through May","Savannah, GA","109,156"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","January 2019","All Districts","25,433"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","January 2019","Savannah, GA","22,656"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","February 2019","All Districts","51,220"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","February 2019","Savannah, GA","51,220"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","March 2019","All Districts","27,816"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","March 2019","Charleston, SC","17,540"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","March 2019","Savannah, GA","4,403"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","April 2019","All Districts","30,877"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","April 2019","Savannah, GA","30,877"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2019 through May","All Districts","23,816,296"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2019 through May","Charleston, SC","2,407,839"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2019 through May","Houston-Galveston, TX","4,109,433"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2019 through May","Los Angeles, CA","974,118"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2019 through May","New York City, NY","9,461,056"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2019 through May","Norfolk, VA","3,795,961"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2019 through May","San Francisco, CA","404,654"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2019 through May","Savannah, GA","1,896,150"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2019 through May","Seattle, WA","115,609"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","January 2019","All Districts","4,182,550"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","January 2019","Charleston, SC","547,757"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","January 2019","Houston-Galveston, TX","1,065,964"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","January 2019","Los Angeles, CA","155,813"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","January 2019","New York City, NY","1,542,208"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","January 2019","Norfolk, VA","440,008"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","January 2019","San Francisco, CA","47,168"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","January 2019","Savannah, GA","280,221"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","February 2019","All Districts","4,896,977"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","February 2019","Charleston, SC","465,846"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","February 2019","Houston-Galveston, TX","1,018,502"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","February 2019","Los Angeles, CA","93,540"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","February 2019","New York City, NY","1,906,136"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","February 2019","Norfolk, VA","688,013"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","February 2019","San Francisco, CA","102,028"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","February 2019","Savannah, GA","463,193"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","February 2019","Seattle, WA","20,015"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2019","All Districts","5,329,354"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2019","Charleston, SC","552,768"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2019","Houston-Galveston, TX","1,189,832"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2019","Los Angeles, CA","228,007"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2019","New York City, NY","2,148,366"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2019","Norfolk, VA","678,560"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2019","San Francisco, CA","55,603"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2019","Savannah, GA","320,943"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2019","Seattle, WA","19,826"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2019","All Districts","4,664,154"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2019","Charleston, SC","373,631"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2019","Houston-Galveston, TX","583,115"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2019","Los Angeles, CA","217,725"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2019","New York City, NY","1,829,114"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2019","Norfolk, VA","875,035"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2019","San Francisco, CA","133,965"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2019","Savannah, GA","482,476"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2019","Seattle, WA","32,438"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","May 2019","All Districts","4,743,261"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","May 2019","Charleston, SC","467,837"
